loan_id,customer_id,segment,industry,region,rating_grade,outstanding_balance_vnd,undrawn_commitment_vnd,collateral_type,ltv,dscr,leverage,revenue_growth,cash_flow_margin,dpd,rating_downgrade_notches,pd_12m,lgd,ccf,ead_vnd,ifrs9_stage,lifetime_pd,ecl_vnd,default_flag
LN00884,CUS00153,SME,Energy,Hai Phong,B,1854000000000,127384967091,Receivables,0.9712,1.759,1.822,0.4278,0.0394,15,0,0.15,0.589904,0.4,1904953986836,1,0.225,168561057741,0
LN00885,CUS00563,Retail Mortgage,Energy,Da Nang,BBB,709000000000,48188881638,Unsecured,0.9819,1.672,4.775,0.1009,0.083,0,0,0.030324,0.793675,0.75,745141661228,1,0.045485,17933405633,0
LN00886,CUS00623,SME,Technology,Da Nang,BBB,1774000000000,347346375904,Receivables,0.9816,2.179,1.9,-0.0048,0.0255,0,2,0.0375,0.593569,0.4,1912938550361,2,0.1125,127739413266,0
LN00887,CUS00383,Consumer Finance,Agriculture,Can Tho,A,1707000000000,376782854211,Machinery,1.1223,1.592,2.562,0.2118,0.0091,0,0,0.012,0.642801,0.75,1989587140658,1,0.018,15346894962,0
LN00888,CUS00488,SME,Manufacturing,Can Tho,BB,260000000000,2072045142,Receivables,0.6636,1.517,3.967,0.3383,0.0483,65,2,0.148466,0.482269,0.4,260828818056,2,0.445398,56026497750,0
LN00889,CUS00482,SME,Transport,Hanoi,BBB,2862000000000,250339132273,Inventory,0.973,2.147,0.694,-0.2749,0.1042,0,1,0.03125,0.590535,0.4,2962135652909,1,0.046875,54663858170,0
LN00890,CUS00198,SME,Construction,Can Tho,BBB,2556000000000,369967502000,Machinery,1.1158,1.197,2.915,0.4338,-0.0236,5,0,0.027138,0.640517,0.4,2703987000800,1,0.040707,47001270140,0
LN00891,CUS00550,SME,Manufacturing,HCMC,B,1942000000000,215491170384,Real Estate,0.5306,1.437,3.928,-0.1042,0.1288,0,3,0.223365,0.435722,0.4,2028196468153,2,0.670095,592182861871,0
LN00892,CUS00012,Consumer Finance,Retail,Da Nang,B,2480000000000,134324458613,Cash,0.9768,1.707,0.929,0.1893,0.2248,0,1,0.15,0.441884,0.75,2580743343959,1,0.225,171058551004,0
LN00893,CUS00281,Large Corporate,Manufacturing,Hai Phong,BBB,2671000000000,774041712807,Real Estate,0.4811,2.05,3.912,-0.4794,0.0159,0,0,0.027735,0.418385,0.4,2980616685122,1,0.041602,34586228935,0
LN00894,CUS00564,SME,Healthcare,Hanoi,BBB,2404000000000,139049901737,Machinery,0.9145,2.072,3.004,0.2339,0.0151,0,0,0.025012,0.570079,0.4,2459619960694,1,0.037518,35070814667,0
LN00895,CUS00070,SME,Transport,HCMC,BB,2513000000000,945473516523,Inventory,1.0093,1.897,1.537,-0.0135,0.1101,5,0,0.059583,0.603249,0.4,2891189406609,1,0.089375,103919739581,0
LN00896,CUS00427,Large Corporate,Agriculture,Dong Nai,A,964000000000,39848610277,Unsecured,0.8046,1.47,4.212,0.2241,0.1258,0,0,0.013746,0.731611,0.4,979939444110,1,0.020618,9854719182,0
LN00897,CUS00044,SME,Manufacturing,Hanoi,B,850000000000,171550540818,Real Estate,0.9799,2.602,3.13,0.2128,0.0272,0,1,0.151873,0.59295,0.4,918620216327,1,0.22781,82724805346,0
LN00898,CUS00425,Consumer Finance,Retail,Binh Duong,A,2052000000000,294988455417,Machinery,0.6484,1.207,4.489,-0.0906,0.1482,0,0,0.014145,0.476935,0.75,2273241341562,1,0.021217,15335678083,0
LN00899,CUS00638,SME,Retail,Da Nang,AA,942000000000,247023140724,Machinery,1.1608,1.838,2.031,-0.0046,0.1285,0,0,0.005,0.656288,0.4,1040809256289,1,0.0075,3415351784,0
LN00900,CUS00525,SME,Transport,Can Tho,BBB,827000000000,280664913619,Machinery,0.7787,1.786,4.123,0.224,0.0422,5,0,0.030454,0.522556,0.4,939265965447,1,0.04568,14947239404,0
LN00901,CUS00056,Large Corporate,Manufacturing,Dong Nai,BBB,439000000000,146742788725,Receivables,0.9441,1.539,1.1,-0.0475,0.1496,35,1,0.045833,0.58042,0.4,497697115490,2,0.1375,39720109782,0
LN00902,CUS00469,Retail Mortgage,Healthcare,Hai Phong,BB,890000000000,204695303056,Inventory,0.5902,1.659,4.109,0.1482,0.1554,0,1,0.076072,0.456577,0.75,1043521477292,1,0.114107,36244115378,0
LN00903,CUS00281,Consumer Finance,Manufacturing,Hanoi,BB,2299000000000,617357754547,Receivables,0.9328,1.017,3.721,0.0524,0.0915,0,0,0.06782,0.576465,0.75,2762018315910,1,0.10173,107983132511,1
LN00904,CUS00036,Retail Mortgage,Energy,Hanoi,BBB,400000000000,9636811362,Machinery,0.8529,1.877,4.089,-0.246,0.1659,0,0,0.028268,0.548517,0.75,407227608521,1,0.042402,6314295615,0
LN00905,CUS00594,SME,F&B,Dong Nai,BBB,494000000000,204384033643,Machinery,0.8391,0.968,6.379,0.1589,0.0765,0,0,0.039773,0.543681,0.4,575753613457,1,0.05966,12450117552,0
LN00906,CUS00180,Large Corporate,F&B,Hanoi,BB,1966000000000,55987216593,Cash,0.855,1.663,2.289,-0.0602,0.1367,0,0,0.055,0.39925,0.4,1988394886637,1,0.0825,43662691641,0
LN00907,CUS00577,SME,Real Estate,Can Tho,BB,2909000000000,368587385102,Inventory,0.4932,1.929,4.302,0.1019,0.1306,0,0,0.063596,0.422609,0.4,3056434954040,1,0.095393,82144782159,0
LN00908,CUS00381,Consumer Finance,Agriculture,Dong Nai,B,950000000000,305905885865,Receivables,0.7446,1.779,2.051,0.2263,0.1304,15,0,0.15,0.510608,0.75,1179429414398,1,0.225,90333926790,0
LN00909,CUS00443,Large Corporate,Manufacturing,Hanoi,BB,1422000000000,260440353063,Unsecured,0.681,1.544,5.578,0.0482,0.1617,35,0,0.104098,0.688363,0.4,1526176141225,2,0.312293,328083248971,0
LN00910,CUS00614,Large Corporate,Manufacturing,Da Nang,BB,2645000000000,555317295940,Inventory,1.0892,1.825,0.415,0.1073,0.1103,0,1,0.06875,0.631211,0.4,2867126918376,1,0.103125,124421133712,0
LN00911,CUS00261,Retail Mortgage,Manufacturing,Binh Duong,BB,573000000000,251979265527,Cash,0.948,0.81,1.126,0.2832,0.2687,0,0,0.072176,0.431793,0.75,761984449145,1,0.108264,23747239974,0
LN00912,CUS00225,Retail Mortgage,Manufacturing,Binh Duong,BB,2909000000000,1031170421751,Unsecured,0.4342,1.313,3.284,0.17,0.0238,65,0,0.11646,0.60197,0.75,3682377816313,2,0.349381,774466107089,0
LN00913,CUS00074,SME,Energy,Dong Nai,BBB,926000000000,266883577006,Real Estate,0.2867,2.099,3.915,0.0089,0.2321,0,0,0.027746,0.350351,0.4,1032753430802,1,0.041619,10039346255,0
LN00914,CUS00074,Retail Mortgage,Retail,Hanoi,CCC,859000000000,209497298481,Inventory,0.8513,2.629,4.666,0.1248,0.093,0,0,0.335963,0.547966,0.75,1016122973860,1,0.503945,187064486312,0
LN00915,CUS00504,SME,Construction,Hanoi,BBB,2711000000000,491640837343,Inventory,0.7956,1.36,2.471,0.1598,-0.0062,0,0,0.025,0.528453,0.4,2907656334937,1,0.0375,38414000736,0
LN00916,CUS00503,Large Corporate,Transport,Hanoi,BBB,1941000000000,752193192386,Unsecured,0.9659,1.29,4.362,0.3044,0.1606,5,0,0.031171,0.788065,0.4,2241877276954,1,0.046756,55070381029,0
LN00917,CUS00331,Retail Mortgage,Technology,Da Nang,BBB,1947000000000,220926813116,Real Estate,0.7757,2.026,4.16,-0.1423,0.155,0,0,0.028479,0.521485,0.75,2112695109837,1,0.042718,31376248000,0
LN00918,CUS00579,Large Corporate,Technology,Hai Phong,BB,390000000000,1806588359,Receivables,0.9589,2.558,5.214,0.1612,-0.0938,0,0,0.069614,0.585608,0.4,390722635343,1,0.104422,15928502753,0
LN00919,CUS00079,SME,Agriculture,HCMC,B,1039000000000,273825829530,Real Estate,0.5757,1.194,4.154,-0.0064,0.1245,0,0,0.137162,0.451492,0.4,1148530331812,1,0.205744,71125907924,0
LN00920,CUS00456,Large Corporate,Retail,Can Tho,BBB,2680000000000,1091924415685,Unsecured,0.9914,1.823,2.785,0.1474,0.1565,5,1,0.033333,0.796973,0.4,3116769766274,1,0.05,82799396770,0
LN00921,CUS00109,Large Corporate,Construction,Hai Phong,BB,542000000000,180572924252,Machinery,1.093,1.567,1.962,0.1452,0.0849,0,0,0.055,0.632534,0.4,614229169700,1,0.0825,21368658463,0
LN00922,CUS00141,SME,F&B,Hanoi,BBB,1731000000000,52141783340,Unsecured,0.8113,2.762,4.696,-0.0243,0.012,0,0,0.030088,0.733968,0.4,1751856713336,1,0.045131,38686801364,0
LN00923,CUS00151,SME,Construction,Da Nang,AA,806000000000,161801237998,Unsecured,1.0433,1.788,3.157,0.1467,0.1027,0,0,0.005094,0.815157,0.4,870720495199,1,0.007642,3615942534,0
LN00924,CUS00492,Large Corporate,Energy,Can Tho,A,2091000000000,741550549622,Real Estate,0.5259,2.418,4.549,0.0594,0.0845,35,0,0.02123,0.434066,0.4,2387620219848,2,0.063691,66008420987,0
LN00925,CUS00075,SME,Technology,Binh Duong,A,407000000000,31578351462,Machinery,0.5846,1.547,3.539,0.0264,0.0113,0,1,0.015776,0.454595,0.4,419631340584,1,0.023664,3009464057,0
LN00926,CUS00383,Retail Mortgage,Energy,Hai Phong,A,925000000000,344644860219,Inventory,0.5074,1.035,4.498,0.2325,0.1087,0,0,0.015736,0.427576,0.75,1183483645164,1,0.023605,7963075225,0
LN00927,CUS00032,Retail Mortgage,Retail,Hai Phong,BBB,1965000000000,543721589518,Machinery,0.9554,0.684,1.772,-0.1599,0.1495,0,1,0.041561,0.584399,0.75,2372791192138,1,0.062342,57631200009,0
LN00928,CUS00316,Retail Mortgage,Construction,Can Tho,AA,2629000000000,47261129888,Machinery,1.0758,1.724,4.32,-0.2305,-0.1004,0,1,0.007042,0.626521,0.75,2664445847416,1,0.010563,11755431014,0
LN00929,CUS00647,SME,Agriculture,Hanoi,CCC,2416000000000,755875323446,Unsecured,1.0917,1.453,2.23,-0.1193,0.0557,0,0,0.28,0.832109,0.4,2718350129378,1,0.42,633349887945,0
LN00930,CUS00531,Consumer Finance,F&B,Dong Nai,BBB,2436000000000,562918333434,Inventory,0.8667,1.339,6.007,0.2742,0.0331,0,0,0.034022,0.553356,0.75,2858188750075,1,0.051034,53809652481,0
LN00931,CUS00474,SME,F&B,Binh Duong,BBB,2701000000000,228933391651,Unsecured,0.5834,1.169,3.889,-0.1802,0.1348,5,0,0.030364,0.654183,0.4,2792573356660,1,0.045546,55470271839,0
LN00932,CUS00278,Retail Mortgage,Construction,Binh Duong,BB,2617000000000,290911500195,Inventory,1.133,1.164,2.053,-0.1162,0.2326,15,0,0.070322,0.646552,0.75,2835183625146,1,0.105484,128907508336,0
LN00933,CUS00598,Large Corporate,Transport,Can Tho,BBB,297000000000,33751395539,Cash,1.2082,1.59,3.313,0.0785,0.1599,65,0,0.053021,0.52288,0.4,310500558215,2,0.159064,25824784031,0
LN00934,CUS00056,SME,Healthcare,Hanoi,BBB,210000000000,92759086790,Inventory,1.2825,1.358,2.03,0.2302,0.1439,0,0,0.025,0.698892,0.4,247103634716,1,0.0375,4317468169,0
LN00935,CUS00292,Large Corporate,F&B,Hai Phong,B,1101000000000,63131286919,Cash,1.1216,2.314,2.846,0.1038,0.075,0,3,0.21,0.492576,0.4,1126252514767,2,0.63,349502111282,0
LN00936,CUS00393,SME,Retail,HCMC,BBB,1094000000000,456781312894,Cash,0.7906,1.555,4.018,0.316,0.1052,15,0,0.034304,0.376706,0.4,1276712525157,1,0.051456,16498460324,0
LN00937,CUS00226,Consumer Finance,Real Estate,Da Nang,BB,2341000000000,780033487872,Real Estate,0.8072,1.742,2.574,0.087,0.1219,0,0,0.055,0.532505,0.75,2926025115904,1,0.0825,85696754237,0
LN00938,CUS00394,SME,Retail,Can Tho,A,2376000000000,920469202086,Receivables,0.7333,2.15,1.966,0.119,0.2441,0,0,0.012,0.506652,0.4,2744187680834,1,0.018,16684185972,0
LN00939,CUS00080,Large Corporate,Energy,Binh Duong,BB,842000000000,334116408626,Inventory,0.4974,1.852,1.98,0.0562,-0.0206,15,0,0.06875,0.424083,0.4,975646563450,1,0.103125,28445651706,0
LN00940,CUS00577,Large Corporate,Energy,HCMC,B,850000000000,83357597609,Receivables,0.8517,1.534,4.093,-0.0041,-0.077,0,1,0.165739,0.548089,0.4,883343039043,1,0.248608,80242408137,0
LN00941,CUS00267,SME,Construction,Hai Phong,BB,1594000000000,410049216635,Real Estate,0.6242,1.886,1.8,0.1562,0.0138,0,0,0.055,0.468453,0.4,1758019686654,1,0.0825,45295208422,0
LN00942,CUS00095,Retail Mortgage,Retail,Binh Duong,A,2120000000000,571546380374,Unsecured,0.9484,2.192,0.683,0.25,0.0801,15,0,0.015,0.781945,0.75,2548659785280,1,0.0225,29893674657,0
LN00943,CUS00054,Large Corporate,Real Estate,Binh Duong,BB,1047000000000,213478456726,Cash,0.7441,2.848,2.645,0.4742,0.0991,0,0,0.055,0.360424,0.4,1132391382690,1,0.0825,22447762210,0
LN00944,CUS00184,Large Corporate,Manufacturing,Binh Duong,BB,1735000000000,698710354936,Receivables,1.0213,1.886,5.733,0.1756,0.209,0,0,0.073037,0.60747,0.4,2014484141974,1,0.109555,89377899797,0
LN00945,CUS00404,SME,Technology,HCMC,A,2964000000000,238648805243,Inventory,0.7242,1.726,3.486,-0.0755,0.1201,15,0,0.015699,0.503486,0.4,3059459522097,1,0.023549,24182929284,0
LN00946,CUS00621,Large Corporate,Technology,Can Tho,A,992000000000,384657652925,Machinery,0.9906,2.163,1.622,0.0553,0.1491,0,0,0.012,0.596713,0.4,1145863061170,1,0.018,8205021390,0
LN00947,CUS00592,Large Corporate,Energy,Dong Nai,AA,1889000000000,449585538880,Inventory,0.5156,1.858,1.058,-0.0101,0.1587,5,0,0.005417,0.430456,0.4,2068834215552,1,0.008125,4823766829,0
LN00948,CUS00119,Retail Mortgage,Energy,Binh Duong,B,1671000000000,125497091840,Cash,0.7058,1.979,2.634,0.1485,0.0971,130,1,0.41,0.347016,0.75,1765122818880,3,0.41,251135645512,1
LN00949,CUS00310,SME,Energy,Hai Phong,B,99000000000,14012987793,Inventory,0.8614,1.894,1.365,0.1812,0.1864,15,1,0.18,0.551488,0.4,104605195117,1,0.27,10383925195,0
LN00950,CUS00104,Consumer Finance,Real Estate,Da Nang,BBB,1037000000000,227153942638,Receivables,1.1697,1.198,3.529,0.2284,0.0299,0,0,0.026619,0.659392,0.75,1207365456978,1,0.039929,21192113801,0
LN00951,CUS00318,SME,Transport,Binh Duong,BBB,2678000000000,1050983232767,Receivables,0.9972,2.016,3.966,-0.1256,0.3085,35,0,0.042481,0.599008,0.4,3098393293106,2,0.127444,236531404091,0
LN00952,CUS00637,Large Corporate,Construction,Da Nang,A,2302000000000,279287558917,Unsecured,0.9922,2.182,3.352,0.0406,0.0877,0,1,0.015507,0.797259,0.4,2413715023566,1,0.02326,29840580906,0
LN00953,CUS00387,Retail Mortgage,Real Estate,Da Nang,BBB,507000000000,201578061710,Cash,0.8614,1.215,1.134,0.0566,-0.037,0,3,0.04375,0.40148,0.75,658183546282,2,0.13125,34682454180,0
LN00954,CUS00137,Retail Mortgage,Technology,HCMC,BB,1096000000000,70996868298,Unsecured,0.7513,1.828,2.277,-0.0273,0.0469,0,0,0.055,0.712938,0.75,1149247651223,1,0.0825,45063808783,1
LN00955,CUS00170,SME,Retail,Dong Nai,BBB,1750000000000,430806577466,Machinery,0.8356,3.024,3.718,0.0802,0.1297,0,0,0.027155,0.542461,0.4,1922322630986,1,0.040732,28316621930,0
LN00956,CUS00647,SME,Construction,Dong Nai,BBB,2528000000000,828083948354,Inventory,0.7282,1.37,4.334,0.3074,0.0617,0,2,0.041501,0.504874,0.4,2859233579341,2,0.124504,179727495633,0
LN00957,CUS00415,SME,Manufacturing,Hanoi,BBB,2417000000000,565630512476,Unsecured,0.8014,2.526,3.998,0.002,0.1811,0,0,0.027995,0.730493,0.4,2643252204990,1,0.041992,54054849974,0
LN00958,CUS00556,Retail Mortgage,F&B,Binh Duong,CCC,438000000000,162423998802,Inventory,0.882,0.802,2.285,0.1673,0.2863,0,0,0.369227,0.558698,0.75,559817999101,1,0.55384,115482804695,0
LN00959,CUS00485,SME,Energy,Hanoi,BBB,1227000000000,44795489195,Inventory,0.9698,2.337,3.667,0.051,0.0244,0,1,0.033251,0.589423,0.4,1244918195678,1,0.049877,24399171754,0
LN00960,CUS00169,Large Corporate,Transport,Da Nang,BBB,1994000000000,788821673450,Machinery,1.2362,0.415,3.38,-0.0759,0.047,35,0,0.056415,0.682667,0.4,2309528669380,2,0.169244,266835785049,0
LN00961,CUS00003,SME,Transport,Hai Phong,A,414000000000,15294273101,Real Estate,0.6575,1.731,1.621,0.0274,0.2673,15,0,0.015,0.480116,0.4,420117709240,1,0.0225,3025578662,0
LN00962,CUS00597,Large Corporate,Manufacturing,Hanoi,A,2782000000000,858379885657,Inventory,1.1404,2.04,2.034,0.0335,0.08,35,0,0.019,0.649125,0.4,3125351954262,2,0.057,115638349237,0
LN00963,CUS00267,Large Corporate,Healthcare,HCMC,CCC,698000000000,281765332150,Machinery,0.9544,1.23,3.074,0.2285,0.106,0,0,0.282477,0.58403,0.4,810706132860,1,0.423715,133746046395,0
LN00964,CUS00301,Large Corporate,Agriculture,Dong Nai,BB,918000000000,284639130663,Cash,0.7841,2.854,3.747,-0.0612,-0.0161,15,0,0.073682,0.374422,0.4,1031855652265,1,0.110523,28466974213,0
LN00965,CUS00076,SME,Energy,Da Nang,BB,1268000000000,380165311135,Machinery,0.9046,2.393,3.089,0.0328,0.2422,0,3,0.096837,0.566603,0.4,1420066124454,2,0.290512,233749710548,0
LN00966,CUS00485,SME,Transport,Dong Nai,B,1974000000000,386707933513,Unsecured,0.9972,2.367,4.602,0.2935,0.0542,0,2,0.203068,0.799019,0.4,2128683173405,2,0.609204,1036169596401,0
LN00967,CUS00335,SME,Manufacturing,Dong Nai,AA,272000000000,5986851160,Inventory,1.0455,0.966,1.231,0.2906,-0.1131,15,1,0.008436,0.615925,0.4,274394740464,1,0.012655,1425815289,0
LN00968,CUS00144,SME,Energy,HCMC,CCC,2868000000000,237421206513,Cash,0.9685,2.024,2.586,0.0797,0.1254,35,0,0.443333,0.438979,0.4,2962968482605,2,0.99,1287672806147,1
LN00969,CUS00207,Consumer Finance,Technology,HCMC,BB,2954000000000,239955828723,Machinery,0.8764,1.818,2.378,0.2066,0.0355,0,1,0.06875,0.556754,0.75,3133966871542,1,0.103125,119958235712,0
LN00970,CUS00561,Large Corporate,Agriculture,Da Nang,A,2167000000000,968939337219,Receivables,0.7302,1.224,1.949,-0.324,0.1678,15,0,0.015,0.505554,0.4,2554575734887,1,0.0225,19372134727,0
LN00971,CUS00606,Large Corporate,Technology,HCMC,BB,75000000000,13747600092,Inventory,0.6027,1.102,0.364,0.1389,0.2499,0,0,0.059304,0.460939,0.4,80499040036,1,0.088956,2200471226,0
LN00972,CUS00003,Retail Mortgage,F&B,Hai Phong,BBB,941000000000,283047626758,Real Estate,0.4589,1.316,2.527,0.2098,0.0916,0,1,0.03125,0.410625,0.75,1153285720068,1,0.046875,14798983404,0
LN00973,CUS00595,Retail Mortgage,Construction,HCMC,AA,2194000000000,804081484524,Inventory,0.6511,1.635,0.2,0.0751,0.1216,0,0,0.005,0.477898,0.75,2797061113393,1,0.0075,6683546036,0
LN00974,CUS00252,Large Corporate,Agriculture,Hai Phong,BB,963000000000,401121393785,Real Estate,0.3753,1.122,4.646,0.1961,0.1949,0,0,0.069304,0.381345,0.4,1123448557514,1,0.103955,29691167778,0
LN00975,CUS00562,Consumer Finance,Manufacturing,Dong Nai,AA,1059000000000,80547735314,Unsecured,0.8095,2.209,3.976,0.2414,0.0801,15,0,0.006836,0.73332,0.75,1119410801485,1,0.010254,5611422871,0
LN00976,CUS00548,Retail Mortgage,Manufacturing,Hai Phong,AA,983000000000,29187258489,Real Estate,0.4622,1.918,0.859,0.0658,0.1398,15,0,0.00625,0.411769,0.75,1004890443866,1,0.009375,2586140027,0
LN00977,CUS00089,SME,Technology,Hanoi,BB,343000000000,54988586113,Inventory,0.9543,1.987,3.812,-0.1318,0.09,65,1,0.133693,0.58402,0.4,364995434445,2,0.401078,85495668871,0
LN00978,CUS00525,Large Corporate,Transport,Can Tho,A,2192000000000,191529723317,Unsecured,0.8884,2.724,3.069,-0.0176,0.1486,0,1,0.015099,0.760927,0.4,2268611889326,1,0.022648,26064041385,0
LN00979,CUS00330,Large Corporate,Retail,Dong Nai,B,2613000000000,568433083925,Cash,0.5852,1.361,5.487,0.0356,0.1844,15,0,0.185818,0.304817,0.4,2840373233570,1,0.278726,160879990346,0
LN00980,CUS00475,Large Corporate,Real Estate,Hanoi,BBB,17000000000,4367685626,Machinery,0.4481,2.608,3.422,-0.034,0.1422,15,0,0.032517,0.406844,0.4,18747074250,1,0.048775,248008018,0
LN00981,CUS00550,SME,Construction,Can Tho,A,479000000000,127796470105,Cash,0.5995,1.916,0.953,-0.0171,0.1966,15,0,0.015,0.309833,0.4,530118588042,1,0.0225,2463722811,0
LN00982,CUS00544,Retail Mortgage,Real Estate,Da Nang,BBB,1231000000000,368279069751,Real Estate,0.8994,2.649,3.178,0.3547,-0.1888,0,1,0.031785,0.564801,0.75,1507209302313,1,0.047677,27057696701,0
LN00983,CUS00342,Retail Mortgage,F&B,Da Nang,AA,95000000000,1117817708,Receivables,0.822,2.143,3.835,0.134,-0.0169,0,0,0.005501,0.537697,0.75,95838363281,1,0.008251,283469430,0
LN00984,CUS00592,SME,Manufacturing,Can Tho,B,324000000000,33755525470,Cash,0.8077,1.625,5.85,-0.1336,0.059,35,1,0.261037,0.382712,0.4,337502210188,2,0.78311,101151353774,0
LN00985,CUS00603,Consumer Finance,F&B,Hanoi,BB,1220000000000,55139209244,Unsecured,0.4699,2.523,2.111,0.4216,0.1501,15,0,0.06875,0.614474,0.75,1261354406933,1,0.103125,53286038165,0
LN00986,CUS00583,Large Corporate,Technology,Dong Nai,A,1664000000000,405822952103,Inventory,0.9493,1.734,5.064,-0.2167,0.0367,0,0,0.014972,0.582259,0.4,1826329180841,1,0.022459,15921581751,0
LN00987,CUS00193,SME,Real Estate,Hai Phong,B,2902000000000,165407149854,Unsecured,0.8217,0.781,2.774,-0.0411,-0.0113,35,0,0.230242,0.737588,0.4,2968162859941,2,0.690726,1512193467724,0
LN00988,CUS00632,SME,Real Estate,Can Tho,BB,2733000000000,477724335295,Cash,1.0154,2.008,2.162,0.3984,0.253,0,0,0.055,0.4554,0.4,2924089734118,1,0.0825,73239678737,0
LN00989,CUS00042,Large Corporate,Energy,HCMC,B,2040000000000,1333523091,Cash,1.051,2.285,3.157,-0.1959,-0.0401,0,2,0.182256,0.467839,0.4,2040533409236,2,0.546767,521966411698,0
LN00990,CUS00110,Retail Mortgage,Real Estate,Da Nang,CCC,1618000000000,96809683273,Unsecured,0.68,2.077,6.673,-0.1533,0.0375,5,1,0.496752,0.688012,0.75,1690607262454,1,0.745127,577800472983,1
LN00991,CUS00249,Large Corporate,Manufacturing,Hai Phong,A,506000000000,197826020043,Unsecured,0.7564,2.304,2.062,-0.1491,0.0397,5,0,0.013,0.71475,0.4,585130408017,1,0.0195,5436887226,0
LN00992,CUS00295,SME,F&B,HCMC,BBB,14000000000,2729748361,Inventory,0.8967,2.321,5.25,0.2301,-0.0249,0,0,0.031749,0.563849,0.4,15091899344,1,0.047624,270172611,0
LN00993,CUS00165,SME,Manufacturing,Hai Phong,BBB,1940000000000,685911929881,Real Estate,0.3888,1.665,2.039,0.2914,-0.026,0,0,0.025,0.386077,0.4,2214364771952,1,0.0375,21372860096,0
LN00994,CUS00102,Large Corporate,Manufacturing,Da Nang,BBB,2644000000000,578126872554,Machinery,0.9456,2.06,6.545,-0.3389,0.0786,0,1,0.041885,0.580954,0.4,2875250749021,1,0.062828,69964510969,0
LN00995,CUS00543,Retail Mortgage,Agriculture,HCMC,B,1655000000000,15118098643,Unsecured,0.4707,1.332,3.263,0.2265,0.1394,5,0,0.133786,0.614733,0.75,1666338573982,1,0.200679,137043911689,0
LN00996,CUS00436,Large Corporate,Agriculture,Da Nang,BB,1342000000000,464092995796,Real Estate,0.3366,1.871,1.751,-0.0319,0.167,0,1,0.06875,0.367827,0.4,1527637198318,1,0.103125,38631022322,0
LN00997,CUS00247,SME,F&B,Binh Duong,BB,1648000000000,496750586399,Unsecured,1.1003,1.626,2.348,0.2178,-0.0292,0,1,0.06875,0.8351,0.4,1846700234559,1,0.103125,106024778140,0
LN00998,CUS00075,SME,Retail,Hanoi,BBB,69000000000,21416094648,Cash,0.5534,2.733,4.999,0.1223,0.2495,0,0,0.030996,0.293696,0.4,77566437859,1,0.046493,706107008,0
LN00999,CUS00096,SME,Agriculture,Da Nang,BB,906000000000,300892578371,Machinery,0.8678,2.043,3.073,0.4824,-0.1174,5,2,0.087565,0.553719,0.4,1026357031348,2,0.262694,149292643674,0
LN01000,CUS00007,Large Corporate,Healthcare,Can Tho,B,2452000000000,592405624292,Inventory,1.183,1.159,1.483,0.3446,0.1235,0,0,0.123909,0.664045,0.4,2688962249716,1,0.185864,221251411634,0
